"","Detail","Price","Mileage"
"1975","2017 Audi Q7 3.0T Prestige","$37,590","65,105 mi."
"1976","2018 Audi Q5 2.0T Premium","$33,990","26,879 mi."
"1977","2017 Audi Q3 2.0T Premium","$24,590","51,312 mi."
"1978","2017 Audi Q7 2.0T Premium Plus","$33,990","48,206 mi."
"1979","2019 Audi Q8 3.0T Premium","$60,990","18,700 mi."
"1980","2017 Audi A6 2.0T Premium Plus","$29,990","36,490 mi."
"1981","2016 Audi A3 e-tron 1.4T Premium","$24,590","53,817 mi."
"1982","2011 Audi A5 2.0T Premium","$18,590","60,021 mi."
"1983","2016 Audi Q5 2.0T Premium Plus","$29,990","23,870 mi."
"1984","2017 Audi Q3 2.0T Prestige","$28,590","39,527 mi."
"1985","2016 Audi allroad 2.0T Premium Plus","$21,910","119,156 mi."
"1986","2019 Audi TT RS 2.5T","$66,491","14,718 mi."
"1987","2009 Audi R8 ","$88,500","23,173 mi."
"1988","2022 Audi Q8 55 Premium","$70,999","9,437 mi."
"1989","2019 Audi Q5 2.0T Premium","$33,988","44,836 mi."
"1990","2014 Audi A6 2.0T Premium Plus","$22,590","60,445 mi."
"1991","2015 Audi Q5 2.0T Premium Plus","$28,998","29,088 mi."
"1992","2015 Audi Q7 3.0T Premium Plus","$25,990","66,967 mi."
"1993","2013 Audi A4 2.0T Premium Plus","$18,590","89,507 mi."
"1994","2016 Audi Q5 2.0T Premium Plus","$28,990","23,567 mi."
"1995","2016 Audi Q3 2.0T Premium Plus","$24,990","42,744 mi."
"1996","2016 Audi A3 2.0T Premium","$25,590","22,153 mi."
"1997","2018 Audi A4 2.0T Premium","$29,990","29,991 mi."
"1998","2015 Audi A3 1.8T Premium","$15,999","82,520 mi."
"1999","2015 Audi A3 2.0T Premium","$17,999","98,850 mi."
"2000","2006 Audi S4 4dr Sdn quattro Manual","$17,655","135,116 mi."
"2001","2014 Audi A6 3.0 TDI Prestige quattro","$20,000","109,128 mi."
"2002","2019 Audi SQ5 3.0T Premium","$46,999","33,973 mi."
"2003","2018 Audi A5 2.0T Premium Plus","Not Priced","58,883 mi."
"2004","2013 Audi Q7 3.0T Premium Plus","$16,499","50,600 mi."
"2005","2016 Audi Q5 2.0T Premium","$23,990","84,133 mi."
"2006","2018 Audi SQ5 3.0T Premium Plus","$43,826","17,563 mi."
"2007","2018 Audi A5 2.0T Premium Plus","$29,491","68,828 mi."
"2008","2017 Audi Q5 2.0T Premium Plus","$20,999","93,406 mi."
"2009","2021 Audi Q3 45 S line Premium","$38,998","12,202 mi."
"2010","2020 Audi S5 3.0T Premium Plus","$56,998","9,703 mi."
"2011","2014 Audi A7 3.0T Premium Plus quattro","$25,000","Missing Mileage"
"2012","2015 Audi A4 2.0T Premium","$13,777","106,505 mi."
"2013","2010 Audi Q7 3.6 Premium Plus","$12,777","140,622 mi."
"2014","2016 Audi A6 3.0T Premium Plus","$19,980","98,655 mi."
"2015","2002 Audi TT Roadster quattro","$6,200","140,000 mi."
"2016","2018 Audi Q5 2.0T Premium Plus","$30,933","29,992 mi."
"2017","2016 Audi Q5 2.0T Premium Plus","$20,877","76,101 mi."
"2018","2016 Audi S8 4.0T quattro","$54,444","31,770 mi."
"2019","2018 Audi Q7 2.0T Premium","$28,897","80,001 mi."
"2020","2017 Audi A4 2.0T Premium","$16,995","99,701 mi."
"2021","2014 Audi A4 2.0T Premium","$15,490","98,137 mi."
"2022","2014 Audi Q5 2.0T Premium Plus","$18,500","86,744 mi."
"2023","2015 Audi A8 L 4.0T","$31,995","52,628 mi."
"2024","2022 Audi Q5 45 S line quattro Premium","$49,995","5,936 mi."
"2025","2021 Audi Q8 55 Premium","$69,700","29,886 mi."
"2026","2020 Audi A7 3.0T Prestige","$67,995","4,187 mi."
"2027","2012 Audi A3 2.0T Premium","Not Priced","130,979 mi."
"2028","2019 Audi A4 2.0T Premium Plus","$31,480","49,062 mi."
"2029","2009 Audi Q7 3.0 TDI Premium Plus","$12,480","127,934 mi."
"2030","2019 Audi Q8 3.0T Premium","$58,980","28,086 mi."
"2031","2012 Audi Q5 3.2 Premium Plus","$16,900","72,520 mi."
"2032","2016 Audi A7 3.0T Prestige","$28,891","82,000 mi."
"2033","2022 Audi Q5 45 S line quattro Premium","$50,988","5,284 mi."
"2034","2022 Audi A5 2.0T Premium","$53,988","6,853 mi."
"2035","2019 Audi A6 3.0T Premium Plus","$39,988","45,947 mi."
"2036","2019 Audi A5 2.0T Premium Plus","$36,988","37,476 mi."
"2037","2020 Audi S5 3.0T Premium Plus","$51,775","12,932 mi."
"2038","2012 Audi A4 2.0T Premium quattro","Not Priced","98,912 mi."
"2039","2019 Audi A5 2.0T Premium Plus","$38,443","25,753 mi."
"2040","2017 Audi A8 L 3.0T","$31,991","79,345 mi."
"2041","2017 Audi Q7 2.0T Premium","$30,200","69,290 mi."
"2042","2019 Audi A6 3.0T Premium Plus","$45,102","19,799 mi."
"2043","2021 Audi S4 3.0T Premium Plus","$55,850","4,019 mi."
"2044","2019 Audi A6 45 Premium","$38,850","27,790 mi."
"2045","2019 Audi Q5 2.0T Premium Plus","$35,850","35,007 mi."
"2046","2018 Audi Q3 2.0T Premium","$28,274","29,803 mi."
"2047","2022 Audi SQ7 4.0T","$89,850","12,508 mi."
"2048","2022 Audi RS 7 4.0T quattro","$143,850","7,913 mi."
"2049","2017 Audi Q7 3.0T Prestige","$37,850","43,153 mi."
"2050","2013 Audi Q5 2.0T Premium Plus","$12,250","144,359 mi."
"2051","2015 Audi Q3 2.0T Premium Plus","$15,450","108,601 mi."
"2052","2021 Audi A5 45 S line quattro Premium","$45,936","20,940 mi."
"2053","2015 Audi Q7 3.0 TDI Premium Plus","Not Priced","83,699 mi."
"2054","2019 Audi Q3 2.0T Premium","$24,900","63,643 mi."
"2055","2013 Audi A4 2.0T Premium Plus quattro","Not Priced","74,816 mi."
"2056","2005 Audi A6 quattro","$5,299","158,680 mi."
"2057","2000 Audi A6 ","$7,799","77,290 mi."
"2058","2004 Audi A8 quattro","$14,499","55,285 mi."
"2059","2012 Audi A7 3.0T quattro Premium","$20,995","77,583 mi."
"2060","2006 Audi A6 3.2L","$4,495","218,000 mi."
"2061","2009 Audi Q7 ","$7,700","144,934 mi."
"2062","2014 Audi Q7 3.0T Premium Plus","$14,999","110,725 mi."
"2063","2008 Audi TT 2.0T Cabriolet","$18,995","30,867 mi."
"2064","2017 Audi Q7 3.0T Prestige","$28,995","108,766 mi."
"2065","2016 Audi A8 L 3.0T","$30,999","71,143 mi."
"2066","2010 Audi Q7 3.6 Premium Plus","$12,995","136,153 mi."
"2067","2016 Audi Q5 2.0T Premium","$17,999","58,832 mi."
"2068","2013 Audi Q7 3.0T Premium Plus","$7,500","0 mi."
"2069","2011 Audi Q7 3.0T Premium","$5,900","0 mi."
"2070","2019 Audi Q5 2.0T Premium Plus","$39,837","23,328 mi."
"2071","2019 Audi A4 2.0T Premium","$28,828","19,570 mi."
"2072","2019 Audi A6 55 Premium Plus","$47,991","12,068 mi."
"2073","2020 Audi Q3 2.0T Prestige","$38,991","14,956 mi."
"2074","2021 Audi Q7 55 Premium","$69,995","7,550 mi."
"2075","2014 Audi A6 2.0T Premium quattro","$17,995","98,298 mi."
"2076","2019 Audi Q7 45 Premium Plus","$38,900","42,684 mi."
"2077","2014 Audi S7 4.0T Prestige quattro","$35,900","50,339 mi."
"2078","2013 Audi S5 3.0T Premium Plus quattro","$26,900","80,729 mi."
"2079","2007 Audi RS 4 ","$26,900","139,663 mi."
"2080","2015 Audi RS 5 4.2","$38,900","75,383 mi."
"2081","2009 Audi A5 3.2 quattro","$11,000","106,751 mi."
"2082","2017 Audi A4 2.0T Premium","$23,988","51,140 mi."
"2083","2018 Audi A4 2.0T Premium Plus","$22,988","91,055 mi."
"2084","2019 Audi Q7 55 Premium","$44,988","23,936 mi."
"2085","2021 Audi A5 45 S line quattro Premium","$35,988","1,950 mi."
"2086","2019 Audi A8 L 3.0T","$59,988","20,355 mi."
"2087","2020 Audi Q5 45 Premium","$37,995","21,708 mi."
"2088","2015 Audi Q7 3.0T Premium Plus","$25,995","49,447 mi."
"2089","2018 Audi Q5 2.0T Premium","$31,995","40,890 mi."
"2090","2018 Audi Q5 2.0T Premium Plus","$26,995","71,072 mi."
"2091","2019 Audi Q8 3.0T Premium","$64,995","17,892 mi."
"2092","2011 Audi S4 3.0 Premium Plus","$15,995","Missing Mileage"
"2093","2019 Audi Q7 45 Premium Plus","$38,995","39,054 mi."
"2094","2019 Audi Q7 55 Prestige","$41,995","53,167 mi."
"2095","2020 Audi Q3 45 S line Premium","$32,995","40,166 mi."
"2096","2012 Audi Q5 2.0T Premium","$5,500","107,377 mi."
"2097","2015 Audi A4 2.0T Premium","$13,500","118,700 mi."
"2098","2015 Audi SQ5 3.0T Premium Plus","$17,877","109,951 mi."
"2099","2010 Audi A4 2.0T Premium","$5,799","213,191 mi."
"2100","2005 Audi A4 1.8T","$4,999","68,207 mi."
"2101","2010 Audi A5 2.0T Premium","$10,990","124,308 mi."
"2102","2010 Audi A4 2.0T Premium Plus quattro","Not Priced","101,657 mi."
"2103","2005 Audi S4 quattro","$3,990","146,065 mi."
"2104","2013 Audi Q5 2.0T Premium Plus","$9,990","180,376 mi."
"2105","2017 Audi S8 4.0T","$53,975","41,162 mi."
"2106","2013 Audi A4 2.0T Premium Plus quattro","$16,887","47,179 mi."
"2107","2019 Audi A4 2.0T Prestige","$33,500","61,363 mi."
"2108","2012 Audi A6 2.0T Premium Plus","$12,495","110,416 mi."
"2109","2010 Audi Q7 3.6 Premium","$10,995","116,796 mi."
"2110","2014 Audi TT 2.0T Premium Plus quattro","$24,877","63,111 mi."
"2111","2021 Audi Q5 45 Premium","$44,877","34,434 mi."
"2112","2019 Audi A5 2.0T Premium Plus","$36,629","48,465 mi."
"2113","2017 Audi A4 2.0T Premium","$19,500","98,674 mi."
"2114","2019 Audi Q5 2.0T Premium Plus","$32,000","71,351 mi."
"2115","2018 Audi Q5 2.0T Prestige","$30,000","91,799 mi."
"2116","2015 Audi Q5 2.0T Premium Plus","$20,000","80,468 mi."
"2117","2018 Audi S4 3.0T Premium Plus","$38,250","53,428 mi."
"2118","2015 Audi A8 L 4.0T","$32,250","70,654 mi."
"2119","2019 Audi Q8 3.0T Premium","$53,500","77,063 mi."
"2120","2015 Audi A5 2.0T Premium","$19,500","83,269 mi."
"2121","2017 Audi Q3 2.0T Premium","$20,500","80,634 mi."
"2122","2017 Audi Q5 3.0T Premium Plus","$31,500","30,789 mi."
"2123","2020 Audi A3 2.0T S line Premium Plus","$30,650","27,894 mi."
"2124","2021 Audi Q7 55 Premium Plus","$56,500","22,979 mi."
"2125","2022 Audi e-tron Premium","$66,000","5,243 mi."
"2126","2019 Audi Q8 3.0T Prestige","$59,500","39,281 mi."
"2127","2017 Audi R8 5.2 quattro Plus","$172,000","8,214 mi."
"2128","2020 Audi Q7 55 Premium Plus","$44,000","59,013 mi."
"2129","2012 Audi R8 5.2 quattro Spyder","Not Priced","14,270 mi."
"2130","2020 Audi S8 4.0T quattro","$100,500","131 mi."
"2131","2022 Audi Q5 45 S line quattro Premium","$46,500","9,124 mi."
"2132","2022 Audi Q7 55 Prestige","$72,500","13,474 mi."
"2133","2019 Audi SQ5 3.0T Premium","$41,000","57,405 mi."
"2134","2019 Audi A5 2.0T Premium Plus","$44,000","33,195 mi."
"2135","2019 Audi A4 allroad 2.0T Premium","$42,850","21,545 mi."
"2136","2021 Audi A5 2.0T Prestige","$45,000","17,451 mi."
"2137","2019 Audi A5 2.0T Premium Plus","$35,000","50,710 mi."
"2138","2022 Audi Q7 55 Premium Plus","$67,951","46 mi."
"2139","2017 Audi Q7 3.0T Premium Plus","Not Priced","111,260 mi."
"2140","2020 Audi Q3 2.0T Premium Plus","$40,991","11,453 mi."
"2141","2020 Audi S4 3.0T Premium Plus","$54,991","10,626 mi."
"2142","2022 Audi SQ5 3.0T Premium","$60,991","8,806 mi."
"2143","2018 Audi Q3 2.0T Sport Premium","$28,995","18,378 mi."
"2144","2015 Audi A5 2.0T Premium","$18,900","71,040 mi."
"2145","2012 Audi A8 L 4.2 quattro","$18,624","99,892 mi."
"2146","2021 Audi A5 45 S line quattro Premium","$39,995","18,318 mi."
"2147","2016 Audi S6 4.0T","$38,000","79,000 mi."
"2148","2021 Audi SQ7 4.0T Premium Plus","$78,980","10,819 mi."
"2149","2022 Audi RS e-tron GT Base","$134,980","479 mi."
"2150","2021 Audi A5 2.0T Premium Plus","$45,980","6,315 mi."
"2151","2020 Audi A8 L 60","$69,980","20,365 mi."
"2152","2019 Audi A8 L 60","$64,980","38,875 mi."
"2153","2020 Audi SQ8 4.0T quattro Premium Plus","$79,980","22,650 mi."
"2154","2018 Audi A5 2.0T Premium Plus","$33,980","37,434 mi."
"2155","2019 Audi e-tron Prestige","$59,780","18,919 mi."
"2156","2021 Audi SQ8 4.0T quattro Premium Plus","$89,980","13,281 mi."
"2157","2016 Audi S7 4.0T quattro","$33,980","77,670 mi."
"2158","2020 Audi S8 4.0T quattro","$86,980","18,499 mi."
"2159","2021 Audi A8 L 60","$79,980","5,615 mi."
"2160","2021 Audi Q5 e 55 Premium","$52,980","18,513 mi."
"2161","2018 Audi S5 3.0T Premium Plus","Not Priced","21,468 mi."
"2162","2018 Audi Q5 2.0T Prestige","Not Priced","38,699 mi."
"2163","2015 Audi Q7 3.0T S line Prestige","Not Priced","67,335 mi."
"2164","2015 Audi A6 2.0T Premium Plus","$21,998","88,635 mi."
"2165","2018 Audi A4 2.0T Premium Plus","$29,998","45,260 mi."
"2166","2019 Audi e-tron Prestige","$56,595","23,267 mi."
"2167","2021 Audi e-tron Prestige","$69,995","4,648 mi."
"2168","2017 Audi A4 2.0T Premium","$25,900","61,594 mi."
"2169","2011 Audi Q7 TDI Premium Plus","$13,985","167,467 mi."
"2170","2011 Audi A6 3.0 Prestige quattro","$10,985","104,581 mi."
"2171","2021 Audi Q3 40 Premium","Not Priced","12,449 mi."
"2172","2010 Audi A6 3.0 Premium Plus quattro","$5,995","182,899 mi."
"2173","2018 Audi S4 3.0T Prestige","Not Priced","52,266 mi."
"2174","2014 Audi S4 3.0T Premium Plus","Not Priced","64,479 mi."
"2175","2013 Audi A4 2.0T Premium Plus quattro","Not Priced","88,238 mi."
"2176","2015 Audi A4 2.0T Premium Plus","$20,500","52,770 mi."
"2177","2011 Audi Q5 3.2 Premium Plus","$13,888","80,076 mi."
"2178","2017 Audi Q7 3.0T Premium Plus","$29,888","86,830 mi."
"2179","2012 Audi Q5 3.2 Premium Plus","$9,995","133,362 mi."
"2180","2016 Audi A7 3.0T Premium Plus","$32,777","55,174 mi."
"2181","2016 Audi S5 3.0T Premium Plus","$27,987","87,264 mi."
"2182","2003 Audi A4 1.8T quattro","$5,500","76,245 mi."
"2183","2020 Audi SQ5 3.0T Premium","$43,500","43,488 mi."
"2184","2019 Audi Q8 3.0T Premium","$50,000","48,087 mi."
"2185","2012 Audi A8 L 4.2 quattro","Not Priced","72,483 mi."
"2186","2022 Audi A4 45 S line quattro Premium","$47,818","3,175 mi."
"2187","2019 Audi Q5 2.0T Prestige","$39,858","22,517 mi."
"2188","2020 Audi A4 45 Premium","$39,926","10,925 mi."
"2189","2020 Audi Q8 55 Premium","Not Priced","15,940 mi."
"2190","2017 Audi S8 4.0T Plus","$63,900","44,357 mi."
"2191","2017 Audi SQ5 3.0T Premium Plus","$27,000","91,262 mi."
"2192","2020 Audi SQ8 4.0T Prestige","$89,000","22,739 mi."
"2193","2018 Audi Q5 2.0T Premium","$30,900","47,375 mi."
"2194","2019 Audi SQ5 3.0T Premium","$47,758","27,265 mi."
"2195","2017 Audi Q7 3.0T Prestige","$29,888","81,877 mi."
"2196","2014 Audi A6 2.0T Premium Plus quattro","$19,827","69,635 mi."
"2197","2019 Audi Q7 55 Prestige","$45,900","40,267 mi."
"2198","2016 Audi A4 2.0T Premium Plus","$27,998","43,125 mi."
"2199","2012 Audi A6 3.0T Prestige quattro","$11,988","157,011 mi."
"2200","2014 Audi A4 2.0T Premium Plus quattro","$16,000","100,208 mi."
"2201","2014 Audi S6 4.0T Prestige quattro","$29,995","67,417 mi."
"2202","2017 Audi Q7 3.0T Prestige","$30,991","77,430 mi."
"2203","2012 Audi A7 3.0T Premium Plus quattro","$19,988","63,665 mi."
"2204","2017 Audi A3 2.0T Premium Plus","$29,988","42,506 mi."
"2205","2016 Audi A3 e-tron 1.4T Premium","$24,990","68,149 mi."
"2206","2015 Audi Q5 2.0T Premium","$15,253","120,011 mi."
"2207","2019 Audi S4 3.0 Premium Plus","$44,432","21,234 mi."
"2208","2015 Audi Q5 2.0T Premium Plus","$17,966","90,639 mi."
"2209","2012 Audi A7 Prestige","$21,000","108,940 mi."
"2210","2016 Audi A4 2.0T Premium","$15,000","123,057 mi."
"2211","2017 Audi A4 allroad 2.0T Premium","$36,980","22,518 mi."
"2212","2019 Audi A6 3.0T Premium Plus","$43,850","17,986 mi."
"2213","2018 Audi A7 3.0T Prestige","$43,850","47,145 mi."
"2214","2015 Audi Q7 3.0T Premium Plus","$24,180","69,000 mi."
"2215","2007 Audi A4 2.0T","$5,800","127,001 mi."
"2216","2009 Audi R8 ","$74,999","54,963 mi."
"2217","2015 Audi Q7 3.0T S line Prestige","$15,949","129,000 mi."
"2218","2017 Audi Q7 3.0T Prestige","$27,995","82,641 mi."
"2219","2021 Audi Q5 45 Premium","$34,990","68,494 mi."
"2220","2012 Audi Q5 2.0T Premium","Not Priced","64,661 mi."
"2221","2012 Audi A4 2.0T Premium Plus quattro","Not Priced","87,307 mi."
"2222","2016 Audi S6 4.0T quattro Premium Plus","$35,000","68,769 mi."
"2223","2015 Audi A3 2.0T Premium Plus","$14,975","101,564 mi."
"2224","2009 Audi A4 2.0T Cabriolet","Not Priced","142,170 mi."
"2225","2011 Audi A6 3.0 Premium quattro","$13,977","85,011 mi."
"2226","2013 Audi Q5 3.0T Premium Plus","$17,500","98,150 mi."
"2227","2012 Audi A8 L 4.2 quattro","Not Priced","112,820 mi."
"2228","2014 Audi A5 2.0T Premium Plus quattro","$19,381","71,464 mi."
"2229","2013 Audi Q5 2.0T Premium Plus","$14,990","130,822 mi."
"2230","2017 Audi Q7 3.0T Prestige","Not Priced","56,478 mi."
"2231","2013 Audi Q7 3.0T S line Prestige","$15,995","153,891 mi."
"2232","2022 Audi RS Q8 4.0T quattro","$152,800","62 mi."
"2233","2020 Audi Q8 55 Premium","Not Priced","13,306 mi."
"2234","2020 Audi R8 5.2 V10 performance","$239,800","7,467 mi."
"2235","2011 Audi R8 5.2 quattro Spyder","$94,800","35,972 mi."
"2236","2021 Audi Q5 45 Premium","$37,999","13,579 mi."
"2237","2019 Audi Q8 3.0T Premium","Not Priced","39,150 mi."
"2238","2017 Audi Q7 3.0T Prestige","Not Priced","71,394 mi."
"2239","2019 Audi Q5 2.0T Premium Plus","$31,440","70,899 mi."
"2240","2012 Audi Q5 2.0T Premium","$12,273","128,014 mi."
"2241","2015 Audi Q5 2.0T Premium","$17,470","93,110 mi."
"2242","2016 Audi A6 3.0T Premium Plus","$21,443","98,818 mi."
"2243","2017 Audi Q7 3.0T Premium Plus","$22,890","133,335 mi."
"2244","2014 Audi S8 4.0T quattro","$34,890","115,811 mi."
"2245","2017 Audi A8 L 3.0T","$30,956","68,517 mi."
"2246","2011 Audi A8 L 4.2 quattro","$19,985","107,782 mi."
"2247","2012 Audi Q5 3.2 Premium Plus","$17,895","87,512 mi."
"2248","2019 Audi Q7 55 Premium Plus","$36,638","79,830 mi."
"2249","2016 Audi A3 2.0T Premium Plus","$22,232","59,926 mi."
"2250","2016 Audi S8 ","$44,499","30,882 mi."
"2251","2018 Audi SQ5 3.0T Premium Plus","$40,500","49,500 mi."
"2252","2012 Audi A8 L 4.2 quattro","$17,950","113,212 mi."
"2253","2013 Audi Q5 2.0T Premium Plus","Not Priced","106,411 mi."
"2254","2016 Audi S8 4dr Sdn","$36,950","82,968 mi."
"2255","2020 Audi Q7 45 Premium","$49,999","11,956 mi."
"2256","2019 Audi A4 2.0T Premium","$29,990","22,540 mi."
"2257","2014 Audi Q5 2.0T Premium","$14,910","119,608 mi."
"2258","2017 Audi A6 2.0T Premium quattro","$26,900","54,069 mi."
"2259","2019 Audi Q7 45 Premium Plus","$32,495","76,903 mi."
"2260","2016 Audi A5 2.0T Premium","$25,590","56,700 mi."
"2261","2021 Audi e-tron Premium","$70,990","22,526 mi."
"2262","2013 Audi A4 2.0T Premium quattro","$17,990","60,863 mi."
"2263","2013 Audi Q7 3.0T Premium Plus","$24,990","49,608 mi."
"2264","2012 Audi A3 2.0T Premium quattro","$18,990","69,029 mi."
"2265","2016 Audi A3 2.0T Premium","$27,590","44,446 mi."
"2266","2019 Audi Q5 2.0T Prestige","$40,990","32,618 mi."
"2267","2011 Audi A4 2.0T Premium quattro","$18,990","47,052 mi."
"2268","2017 Audi A4 2.0T Premium Plus","$22,990","70,866 mi."
"2269","2015 Audi A3 1.8T Premium","Not Priced","92,818 mi."
"2270","2014 Audi S6 4.0T Prestige quattro","Not Priced","29,430 mi."
"2271","2015 Audi Q3 2.0T Premium Plus","$11,595","171,884 mi."
"2272","2017 Audi S8 4.0T Plus","$55,998","46,326 mi."
"2273","2002 Audi S6 Avant","$18,549","75,987 mi."
"2274","2005 Audi S4 4.2 quattro","$11,999","127,699 mi."
"2275","2004 Audi A4 3.0 Cabriolet","$9,999","30,498 mi."
"2276","2021 Audi A4 45 S line quattro Premium","$39,884","10,286 mi."
"2277","2021 Audi Q5 45 Premium","$49,444","9,025 mi."
"2278","2019 Audi Q5 2.0T Premium Plus","$34,994","13,489 mi."
"2279","2020 Audi Q5 45 Premium Plus","$38,884","35,763 mi."
"2280","2018 Audi S7 4.0T Premium Plus","$56,444","42,549 mi."
"2281","2020 Audi Q5 45 Prestige","$47,744","19,281 mi."
"2282","2022 Audi SQ5 3.0T Premium","$62,444","3,726 mi."
"2283","2018 Audi Q7 2.0T Premium Plus","$34,994","56,831 mi."
"2284","2021 Audi Q7 45 Premium","$52,444","13,327 mi."
"2285","2020 Audi Q5 45 Titanium Premium","$39,994","11,905 mi."
"2286","2021 Audi Q5 45 Premium","$46,444","3,393 mi."
"2287","2019 Audi Q5 2.0T Premium Plus","$34,994","39,293 mi."
"2288","2014 Audi A4 2.0T Premium","$16,944","69,238 mi."
"2289","2017 Audi Q7 2.0T Premium Plus","$32,994","54,590 mi."
"2290","2019 Audi Q5 2.0T Premium Plus","$31,994","50,853 mi."
"2291","2019 Audi Q5 2.0T Prestige","$38,444","50,362 mi."
"2292","2015 Audi A4 2.0T Premium Plus","$20,995","44,524 mi."
"2293","2021 Audi SQ5 3.0T Premium","$54,999","2,600 mi."
"2294","2016 Audi RS 7 4.0T Prestige","$54,999","42,915 mi."
"2295","2021 Audi SQ5 3.0T Premium","$54,999","10,055 mi."
"2296","2017 Audi A8 L 3.0T","$34,999","46,130 mi."
"2297","2016 Audi Q5 2.0T Premium Plus","$23,999","68,450 mi."
"2298","2022 Audi A5 40 Premium","$36,999","3,250 mi."
"2299","2011 Audi R8 5.2 quattro Spyder","$99,999","28,000 mi."
"2300","2016 Audi A4 2.0T Premium Plus","$19,999","70,600 mi."
"2301","2014 Audi RS 5 4.2","$48,000","55,000 mi."
"2302","2018 Audi Q7 2.0T Premium Plus","$36,990","42,777 mi."
"2303","2021 Audi A5 45 S line quattro Premium","$48,888","4,977 mi."
"2304","2017 Audi A6 3.0T Premium Plus","$23,695","85,664 mi."
"2305","2017 Audi Q7 3.0T Prestige","$29,495","87,081 mi."
"2306","2015 Audi A8 L 4.0T","$26,495","98,861 mi."
"2307","2018 Audi Q3 2.0T Premium Plus","$21,995","93,482 mi."
"2308","2015 Audi A8 L 3.0T","$26,995","97,790 mi."
"2309","2014 Audi S7 4dr HB","$32,995","77,795 mi."
"2310","2012 Audi A6 3.0T Premium quattro","$15,985","92,028 mi."
"2311","2016 Audi A5 2.0T Premium","$19,985","71,040 mi."
"2312","2017 Audi Q7 2.0T Premium","$29,985","53,424 mi."
"2313","2018 Audi Q5 2.0T Premium Plus","$33,595","31,210 mi."
"2314","2014 Audi TT 2.0T Premium Plus","$22,995","31,343 mi."
"2315","2013 Audi Q5 2.0T Premium Plus","$14,800","110,925 mi."
"2316","2021 Audi e-tron Premium Plus","$73,855","177 mi."
"2317","2015 Audi A6 2.0T Premium quattro","$18,985","74,268 mi."
"2318","2019 Audi A6 55 Premium Plus","$43,855","21,489 mi."
"2319","2020 Audi Q3 2.0T Premium Plus","$37,555","12,283 mi."
"2320","2019 Audi e-tron Prestige","$60,855","10,335 mi."
"2321","2020 Audi Q5 45 Premium","Not Priced","33,688 mi."
"2322","2020 Audi SQ7 4.0T Premium Plus","$77,555","10,215 mi."
"2323","2019 Audi e-tron Prestige","$63,855","14,304 mi."
"2324","2019 Audi Q8 3.0T Premium","$64,555","8,020 mi."
"2325","2019 Audi e-tron Prestige","$59,855","15,495 mi."
"2326","2015 Audi Q5 3.0 TDI Premium Plus","$16,555","141,000 mi."
"2327","2019 Audi e-tron Prestige","$62,855","15,902 mi."
"2328","2020 Audi S8 4.0T quattro","$98,855","3,417 mi."
"2329","2019 Audi Q8 3.0T Premium","$65,855","23,189 mi."
"2330","2019 Audi e-tron Prestige","$61,885","11,161 mi."
"2331","2019 Audi e-tron Prestige","$53,885","43,267 mi."
"2332","2018 Audi Q5 2.0T Premium Plus","Not Priced","60,372 mi."
"2333","2019 Audi e-tron Prestige","$59,855","12,343 mi."
"2334","2006 Audi A4 2.0T quattro","$7,985","84,733 mi."
"2335","2019 Audi e-tron Premium Plus","$54,555","18,713 mi."
"2336","2014 Audi Q5 2.0T Premium Plus","$15,980","90,821 mi."
"2337","2015 Audi Q5 2.0T Premium Plus","$18,980","68,118 mi."
"2338","2021 Audi Q5 45 Premium","Not Priced","38,711 mi."
"2339","2019 Audi Q8 3.0T Prestige","$60,284","27,160 mi."
"2340","2015 Audi A6 2.0T Premium Plus","$19,788","52,399 mi."
"2341","2020 Audi Q5 45 Premium","$37,495","43,689 mi."
"2342","2007 Audi A4 2.0T quattro","$7,488","115,600 mi."
"2343","2012 Audi Q5 2.0T Premium","Not Priced","94,672 mi."
"2344","2016 Audi A3 2.0T Premium","$21,895","43,500 mi."
"2345","2019 Audi A5 2.0T Premium","$36,850","20,085 mi."
"2346","2018 Audi Q7 3.0T Premium Plus","$42,000","27,735 mi."
"2347","2019 Audi Q7 45 Premium Plus","$36,000","83,585 mi."
"2348","2016 Audi A3 2.0T Premium","$22,745","40,559 mi."
"2349","2016 Audi A4 2.0T Premium Plus","$21,542","49,264 mi."
"2350","2014 Audi A4 2.0T Premium Plus quattro","$22,998","55,260 mi."
"2351","2016 Audi A6 2.0T Premium quattro","$24,998","78,966 mi."
"2352","2021 Audi A5 2.0T Premium","$52,880","13,595 mi."
"2353","2021 Audi SQ5 3.0T Premium","$49,980","30,813 mi."
"2354","2018 Audi A5 2.0T Premium Plus","$34,980","41,090 mi."
"2355","2014 Audi S6 4.0T Prestige quattro","$29,980","68,752 mi."
"2356","2018 Audi A5 2.0T Premium Plus","$37,880","34,889 mi."
"2357","2022 Audi Q8 55 Premium","$83,980","8,713 mi."
"2358","2022 Audi Q3 45 S line Premium","$46,880","7,356 mi."
"2359","2017 Audi A3 2.0T Premium Plus","$28,880","18,999 mi."
"2360","2016 Audi A7 3.0T Prestige","$38,980","35,745 mi."
"2361","2021 Audi Q3 45 S line Premium","$38,880","16,405 mi."
"2362","2019 Audi A6 3.0T Premium Plus","$44,880","15,289 mi."
"2363","2019 Audi Q7 45 Premium Plus","$39,980","29,299 mi."
"2364","2020 Audi Q7 55 Prestige","$64,880","24,902 mi."
